net_junctionCornerDetail;net_limitTurnSpeed;net_version;location_convBoundary;location_netOffset;location_origBoundary;location_projParameter;type_allow;type_id;type_numLanes;type_oneway;type_priority;type_speed;type_width;type_disallow;edge_function;edge_id;lane_disallow;lane_id;lane_index;lane_length;lane_shape;lane_speed;edge_from;edge_name;edge_priority;edge_to;edge_type;param_key;param_value;edge_shape;edge_spreadType;tlLogic_id;tlLogic_offset;tlLogic_programID;tlLogic_type;phase_duration;phase_maxDur;phase_minDur;phase_state;junction_id;junction_incLanes;junction_intLanes;junction_shape;junction_type;junction_x;junction_y;request_cont;request_foes;request_index;request_response;connection_dir;connection_from;connection_fromLane;connection_state;connection_to;connection_toLane;connection_via;connection_linkIndex;connection_tl;roundabout_edges;roundabout_nodes
5;5.50;1.3;;;;;;;;;;;;;;442440313#0;;442440313#0_0;0;14.51;1236.05,1525.51 1222.80,1531.40;2.78;4401212906;;1;4401212914;highway.footway;origId;442440313;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442440313#1;;442440313#1_0;0;0.20;1219.32,1532.94 1219.13,1533.03;2.78;4401212914;;1;4401212912;highway.footway;origId;442440313;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442440313#2;;442440313#2_0;0;5.40;1215.67,1534.59 1210.76,1536.83;2.78;4401212912;;1;4401212907;highway.footway;origId;442440313;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442440314#0;;442440314#0_0;0;5.88;1241.69,1519.06 1237.51,1521.14 1237.73,1522.33;2.78;4401212908;;1;4401212906;highway.footway;origId;442440314;1243.95,1517.93 1237.51,1521.14 1238.14,1524.58;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442440314#1;;442440314#1_0;0;5.61;1239.64,1526.22 1240.31,1526.97 1244.53,1525.09;2.78;4401212906;;1;4401212911;highway.footway;origId;442440314;1238.14,1524.58 1240.31,1526.97 1246.83,1524.07;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442440315;;442440315_0;0;20.10;1216.91,1531.28 1208.55,1513.00;2.78;4401212912;;1;4401212913;highway.footway;origId;442440315;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442440316;;442440316_0;0;73.36;1221.48,1534.76 1227.48,1550.00 1219.52,1552.97 1228.46,1572.41 1253.43,1561.91;2.78;4401212914;;1;4401212892;highway.footway;origId;442440316 442440307;1220.55,1532.40 1227.48,1550.00 1219.52,1552.97 1228.46,1572.41 1255.70,1560.96;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442446582#0;;442446582#0_0;0;16.33;1243.56,1432.13 1248.67,1429.44 1253.99,1438.55;2.78;4401293397;;1;4401293399;highway.footway;origId;442446582;1242.61,1432.63 1248.67,1429.44 1254.48,1439.37;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442446582#1;;442446582#1_0;0;16.55;1253.68,1439.89 1249.06,1442.89 1243.18,1433.55;2.78;4401293399;;1;4401293397;highway.footway;origId;442446582;1254.48,1439.37 1249.06,1442.89 1242.61,1432.63;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442451678#0;tram rail_urban rail rail_electric rail_fast ship;442451678#0_0;0;166.53;1170.75,1874.57 1101.94,1740.29 1094.84,1726.35;13.89;3022965102;Avenida Abancay;12;cluster_3090937068_3090937069_31080115_4240097445_4240097446_885797822;highway.primary;origId;442451678;1175.68,1873.66 1106.21,1738.10 1098.98,1723.89;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442451678#0;tram rail_urban rail rail_electric rail_fast ship;442451678#0_1;1;166.53;1173.60,1873.11 1104.79,1738.83 1097.69,1724.88;13.89;3022965102;Avenida Abancay;12;cluster_3090937068_3090937069_31080115_4240097445_4240097446_885797822;highway.primary;origId;442451678;1175.68,1873.66 1106.21,1738.10 1098.98,1723.89;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442451678#0;tram rail_urban rail rail_electric rail_fast ship;442451678#0_2;2;166.53;1176.45,1871.65 1107.64,1737.37 1100.53,1723.42;13.89;3022965102;Avenida Abancay;12;cluster_3090937068_3090937069_31080115_4240097445_4240097446_885797822;highway.primary;origId;442451678;1175.68,1873.66 1106.21,1738.10 1098.98,1723.89;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442451678#0;tram rail_urban rail rail_electric rail_fast ship;442451678#0_3;3;166.53;1179.29,1870.19 1110.49,1735.91 1103.37,1721.95;13.89;3022965102;Avenida Abancay;12;cluster_3090937068_3090937069_31080115_4240097445_4240097446_885797822;highway.primary;origId;442451678;1175.68,1873.66 1106.21,1738.10 1098.98,1723.89;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442451693;tram rail_urban rail rail_electric rail_fast ship;442451693_0;0;8.53;1307.74,1914.44 1316.19,1915.62;11.11;4401329497;Jirón Amazonas;10;885797785;highway.tertiary;origId;442451693;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442451693;tram rail_urban rail rail_electric rail_fast ship;442451693_1;1;8.53;1307.30,1917.61 1315.75,1918.79;11.11;4401329497;Jirón Amazonas;10;885797785;highway.tertiary;origId;442451693;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442451693;tram rail_urban rail rail_electric rail_fast ship;442451693_2;2;8.53;1306.86,1920.78 1315.31,1921.96;11.11;4401329497;Jirón Amazonas;10;885797785;highway.tertiary;origId;442451693;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442451694;tram rail_urban rail rail_electric rail_fast ship;442451694_0;0;83.63;1328.78,1918.95 1330.24,1919.14 1408.71,1929.26 1411.72,1929.64;11.11;885797785;Jirón Amazonas;10;885797655;highway.tertiary;origId;442451694;1324.79,1920.05 1330.04,1920.73 1408.51,1930.84 1417.46,1931.99;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442451694;tram rail_urban rail rail_electric rail_fast ship;442451694_1;1;83.63;1328.37,1922.12 1329.83,1922.31 1408.30,1932.43 1411.31,1932.82;11.11;885797785;Jirón Amazonas;10;885797655;highway.tertiary;origId;442451694;1324.79,1920.05 1330.04,1920.73 1408.51,1930.84 1417.46,1931.99;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469207;;442469207_0;0;11.08;943.35,1121.88 953.12,1116.64;2.78;4401474341;;1;4401474342;highway.footway;origId;442469207;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469208#0;;442469208#0_0;0;8.92;956.57,1117.36 957.24,1118.29 960.02,1122.38 960.41,1122.97 960.93,1123.47 961.87,1123.99 962.20,1124.04;2.78;4401474342;;1;4401474344;highway.footway;origId;442469208;955.24,1115.51 957.24,1118.29 960.02,1122.38 960.41,1122.97 960.93,1123.47 961.87,1123.99 962.93,1124.17 963.67,1124.10 964.49,1123.82;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469208#1;;442469208#1_0;0;9.04;966.02,1122.14 966.19,1121.75 966.31,1120.84 966.12,1119.75 965.29,1116.02 964.74,1113.31;2.78;4401474344;;1;5854698791;highway.footway;origId;442469208;964.49,1123.82 965.19,1123.34 965.81,1122.60 966.19,1121.75 966.31,1120.84 966.12,1119.75 965.29,1116.02 964.47,1111.91;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469209#0;;442469209#0_0;0;0.20;964.96,1124.81 965.05,1124.99;2.78;4401474344;;1;4401474352;highway.footway;origId;442469209;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469209#1;;442469209#1_0;0;13.94;967.01,1129.11 973.00,1141.69;2.78;4401474352;;1;4401474351;highway.footway;origId;442469209;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469210;;442469210_0;0;17.64;963.75,1128.77 954.78,1143.97;2.78;4401474352;;1;4401474353;highway.footway;origId;442469210;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469211;;442469211_0;0;20.12;968.96,1126.70 988.52,1131.37;2.78;4401474352;;1;4401474354;highway.footway;origId;442469211;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469212#0;;442469212#0_0;0;0.20;953.50,1101.60 953.41,1101.42;2.78;4401474349;;1;4401474357;highway.footway;origId;442469212;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469212#1;;442469212#1_0;0;14.77;951.56,1097.60 945.08,1084.33;2.78;4401474357;;1;4401474355;highway.footway;origId;442469212;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469213;;442469213_0;0;17.74;932.25,1099.21 949.93,1100.66;2.78;4401474356;;1;4401474357;highway.footway;origId;442469213;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469214;;442469214_0;0;18.53;954.62,1097.52 961.83,1080.45;2.78;4401474357;;1;4401474358;highway.footway;origId;442469214;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469215;;442469215_0;0;9.96;966.31,1109.88 975.23,1105.43;2.78;4401474346;;1;4401474359;highway.footway;origId;442469215;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469223#1;tram rail_urban rail rail_electric rail_fast ship;442469223#1_0;0;177.73;793.99,1149.44 790.46,1151.59 729.22,1191.31 716.43,1199.61 687.21,1218.57 644.06,1244.85;8.33;cluster_3023219188_3023219189_3023219190_3023219191_3023219192_3023388766_885797778_885797846;Jirón Cuzco;10;cluster_262577480_4086943283;highway.tertiary;origId;442469223 442469222 618289632 618289633;795.99,1142.59 787.91,1147.53 726.61,1187.29 713.82,1195.58 684.66,1214.51 641.56,1240.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469223#1;tram rail_urban rail rail_electric rail_fast ship;442469223#1_1;1;177.73;792.32,1146.71 788.76,1148.88 727.48,1188.63 714.69,1196.92 685.51,1215.86 642.40,1242.12;8.33;cluster_3023219188_3023219189_3023219190_3023219191_3023219192_3023388766_885797778_885797846;Jirón Cuzco;10;cluster_262577480_4086943283;highway.tertiary;origId;442469223 442469222 618289632 618289633;795.99,1142.59 787.91,1147.53 726.61,1187.29 713.82,1195.58 684.66,1214.51 641.56,1240.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469224#1;tram rail_urban rail rail_electric rail_fast ship;442469224#1_0;0;111.09;789.85,1128.28 784.02,1116.56 745.58,1041.40 742.70,1035.66 739.54,1029.38;13.89;cluster_3023219188_3023219189_3023219190_3023219191_3023219192_3023388766_885797778_885797846;Avenida Abancay;12;cluster_3023388762_3023388763_3023388764_3023388765_315564988_316632201;highway.primary;origId;442469224;794.15,1126.14 788.30,1114.39 749.86,1039.21 746.98,1033.50 744.20,1027.97;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469224#1;tram rail_urban rail rail_electric rail_fast ship;442469224#1_1;1;111.09;792.72,1126.86 786.87,1115.12 748.43,1039.94 745.55,1034.22 742.37,1027.88;13.89;cluster_3023219188_3023219189_3023219190_3023219191_3023219192_3023388766_885797778_885797846;Avenida Abancay;12;cluster_3023388762_3023388763_3023388764_3023388765_315564988_316632201;highway.primary;origId;442469224;794.15,1126.14 788.30,1114.39 749.86,1039.21 746.98,1033.50 744.20,1027.97;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469224#1;tram rail_urban rail rail_electric rail_fast ship;442469224#1_2;2;111.09;795.58,1125.43 789.73,1113.67 751.28,1038.48 748.41,1032.78 745.20,1026.38;13.89;cluster_3023219188_3023219189_3023219190_3023219191_3023219192_3023388766_885797778_885797846;Avenida Abancay;12;cluster_3023388762_3023388763_3023388764_3023388765_315564988_316632201;highway.primary;origId;442469224;794.15,1126.14 788.30,1114.39 749.86,1039.21 746.98,1033.50 744.20,1027.97;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469224#1;tram rail_urban rail rail_electric rail_fast ship;442469224#1_3;3;111.09;798.45,1124.01 792.59,1112.23 754.13,1037.03 751.27,1031.35 748.02,1024.89;13.89;cluster_3023219188_3023219189_3023219190_3023219191_3023219192_3023388766_885797778_885797846;Avenida Abancay;12;cluster_3023388762_3023388763_3023388764_3023388765_315564988_316632201;highway.primary;origId;442469224;794.15,1126.14 788.30,1114.39 749.86,1039.21 746.98,1033.50 744.20,1027.97;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469226#10;;442469226#10_0;0;0.64;525.80,1326.28 525.26,1326.62;2.78;cluster_257946651_3801186871_4401474414_4401474416_4401545395_4401545396;;1;4381797229;highway.footway;origId;442469226;531.90,1322.47 527.55,1325.19 525.26,1326.62;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469226#2;;442469226#2_0;0;0.20;519.89,1301.28 520.07,1301.19;2.78;6338630953;;1;4401474421;highway.footway;origId;442469226;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469226#3;;442469226#3_0;0;0.20;523.68,1299.31 523.86,1299.21;2.78;4401474421;;1;4401474412;highway.footway;origId;442469226;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469226#4;;442469226#4_0;0;4.33;530.43,1294.90 534.45,1296.51;2.78;4401474412;;1;cluster_257946651_3801186871_4401474414_4401474416_4401545395_4401545396;highway.footway;origId;442469226;526.69,1297.56 530.21,1294.81 536.58,1297.37 538.19,1303.88;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469226#7;;442469226#7_0;0;0.30;539.94,1314.35 539.99,1314.64;2.78;cluster_257946651_3801186871_4401474414_4401474416_4401545395_4401545396;;1;6086552331;highway.footway;origId;442469226;539.16,1309.64 540.00,1314.74;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442469226#8;;442469226#8_0;0;0.20;539.95,1314.83 539.83,1314.99;2.78;6086552331;;1;cluster_257946651_3801186871_4401474414_4401474416_4401545395_4401545396;highway.footway;origId;442469226;540.00,1314.74 536.41,1319.93 531.90,1322.47;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442475930;;442475930_0;0;0.20;560.17,1374.76 559.98,1374.83;5.56;4401545306;;1;4401545307;highway.service;origId;442475930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442475931;;442475931_0;0;8.05;564.91,1418.34 569.59,1424.88;5.56;4401545308;;1;4401545309;highway.service;origId;442475931;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442475932;;442475932_0;0;8.43;561.28,1429.78 556.69,1422.71;5.56;4401545310;;1;4401545311;highway.service;origId;442475932;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442475934;;442475934_0;0;29.27;559.13,1442.78 575.70,1466.91;2.78;4401545316;Pasaje Acuña;1;1273652173;highway.pedestrian;origId;442475934;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442475935;;442475935_0;0;23.19;530.31,1460.40 542.73,1479.98;5.56;cluster_4401545317_4401545319_4401545322;;1;4401545318;highway.service;origId;442475935;526.22,1456.93 541.38,1480.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442475936;;442475936_0;0;30.09;527.39,1462.25 543.16,1487.88;2.78;cluster_4401545317_4401545319_4401545322;;1;4401545320;highway.pedestrian;origId;442475936;524.69,1457.87 544.48,1490.02;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442475937;;442475937_0;0;30.07;546.82,1485.53 530.69,1460.16;2.78;4401545321;;1;cluster_4401545317_4401545319_4401545322;highway.pedestrian;origId;442475937;548.17,1487.65 528.15,1456.18;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442475955;;442475955_0;0;0.10;477.27,1353.66 477.33,1353.74;2.78;4401545403;;1;4401545404;highway.footway;origId;442475955;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442475956;;442475956_0;0;0.10;438.78,1377.03 438.82,1377.12;2.78;4401545405;;1;4401545406;highway.footway;origId;442475956;;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442867200#1;tram rail_urban rail rail_electric rail_fast ship;442867200#1_0;0;75.79;728.30,1007.58 694.14,939.92;13.89;cluster_3023388762_3023388763_3023388764_3023388765_315564988_316632201;Avenida Abancay;12;1831666956;highway.primary;origId;442867200;732.59,1005.41 696.68,934.30;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442867200#1;tram rail_urban rail rail_electric rail_fast ship;442867200#1_1;1;75.79;731.16,1006.14 697.00,938.48;13.89;cluster_3023388762_3023388763_3023388764_3023388765_315564988_316632201;Avenida Abancay;12;1831666956;highway.primary;origId;442867200;732.59,1005.41 696.68,934.30;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442867200#1;tram rail_urban rail rail_electric rail_fast ship;442867200#1_2;2;75.79;734.01,1004.69 699.86,937.04;13.89;cluster_3023388762_3023388763_3023388764_3023388765_315564988_316632201;Avenida Abancay;12;1831666956;highway.primary;origId;442867200;732.59,1005.41 696.68,934.30;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442867200#1;tram rail_urban rail rail_electric rail_fast ship;442867200#1_3;3;75.79;736.87,1003.25 702.71,935.59;13.89;cluster_3023388762_3023388763_3023388764_3023388765_315564988_316632201;Avenida Abancay;12;1831666956;highway.primary;origId;442867200;732.59,1005.41 696.68,934.30;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442867200#2;tram rail_urban rail rail_electric rail_fast ship;442867200#2_0;0;84.20;689.79,931.00 659.80,868.20 652.99,855.50;13.89;1831666956;Avenida Abancay;12;cluster_1830374075_3023388748_3023388749_3023388750_3023388751_3023388752_3023388753_3023388754_3023388755_316632141_316632164_885799716;highway.primary;origId;442867200;696.68,934.30 664.08,866.03 656.95,852.72 654.35,847.88;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442867200#2;tram rail_urban rail rail_electric rail_fast ship;442867200#2_1;1;84.20;692.67,929.62 662.65,866.76 655.82,854.00;13.89;1831666956;Avenida Abancay;12;cluster_1830374075_3023388748_3023388749_3023388750_3023388751_3023388752_3023388753_3023388754_3023388755_316632141_316632164_885799716;highway.primary;origId;442867200;696.68,934.30 664.08,866.03 656.95,852.72 654.35,847.88;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442867200#2;tram rail_urban rail rail_electric rail_fast ship;442867200#2_2;2;84.20;695.56,928.24 665.51,865.31 658.65,852.51;13.89;1831666956;Avenida Abancay;12;cluster_1830374075_3023388748_3023388749_3023388750_3023388751_3023388752_3023388753_3023388754_3023388755_316632141_316632164_885799716;highway.primary;origId;442867200;696.68,934.30 664.08,866.03 656.95,852.72 654.35,847.88;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442867200#2;tram rail_urban rail rail_electric rail_fast ship;442867200#2_3;3;84.20;698.45,926.86 668.36,863.86 661.48,851.01;13.89;1831666956;Avenida Abancay;12;cluster_1830374075_3023388748_3023388749_3023388750_3023388751_3023388752_3023388753_3023388754_3023388755_316632141_316632164_885799716;highway.primary;origId;442867200;696.68,934.30 664.08,866.03 656.95,852.72 654.35,847.88;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442867200#7;tram rail_urban rail rail_electric rail_fast ship;442867200#7_0;0;31.72;633.34,815.59 631.49,809.36 627.32,793.83 625.88,784.12;13.89;cluster_1830374075_3023388748_3023388749_3023388750_3023388751_3023388752_3023388753_3023388754_3023388755_316632141_316632164_885799716;Avenida Abancay;12;31080129;highway.primary;origId;442867200;638.85,817.26 636.11,808.06 632.03,792.86 630.23,780.77;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442867200#7;tram rail_urban rail rail_electric rail_fast ship;442867200#7_1;1;31.72;636.41,814.68 634.57,808.49 630.46,793.18 629.04,783.65;13.89;cluster_1830374075_3023388748_3023388749_3023388750_3023388751_3023388752_3023388753_3023388754_3023388755_316632141_316632164_885799716;Avenida Abancay;12;31080129;highway.primary;origId;442867200;638.85,817.26 636.11,808.06 632.03,792.86 630.23,780.77;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442867200#7;tram rail_urban rail rail_electric rail_fast ship;442867200#7_2;2;31.72;639.48,813.77 637.65,807.62 633.60,792.53 632.21,783.18;13.89;cluster_1830374075_3023388748_3023388749_3023388750_3023388751_3023388752_3023388753_3023388754_3023388755_316632141_316632164_885799716;Avenida Abancay;12;31080129;highway.primary;origId;442867200;638.85,817.26 636.11,808.06 632.03,792.86 630.23,780.77;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442867200#7;tram rail_urban rail rail_electric rail_fast ship;442867200#7_3;3;31.72;642.55,812.85 640.73,806.75 636.74,791.88 635.37,782.70;13.89;cluster_1830374075_3023388748_3023388749_3023388750_3023388751_3023388752_3023388753_3023388754_3023388755_316632141_316632164_885799716;Avenida Abancay;12;31080129;highway.primary;origId;442867200;638.85,817.26 636.11,808.06 632.03,792.86 630.23,780.77;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442867200#8;tram rail_urban rail rail_electric rail_fast ship;442867200#8_0;0;172.10;625.29,772.28 624.95,752.70 629.00,724.79 633.86,688.31 645.77,609.52 646.62,600.97;13.89;31080129;Avenida Abancay;12;cluster_1830390034_1830390035_3023388739_3023388740_3023388741_3023388742_4586220991_4586220992_4586220993_4586220994_4586220995;highway.primary;origId;442867200 618315975 618315974;630.23,780.77 629.75,753.01 633.76,725.45 638.61,688.98 650.53,610.11 651.42,601.22;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442867200#8;tram rail_urban rail rail_electric rail_fast ship;442867200#8_1;1;172.10;628.49,772.23 628.15,752.90 632.17,725.23 637.03,688.76 648.95,609.91 649.79,601.43;13.89;31080129;Avenida Abancay;12;cluster_1830390034_1830390035_3023388739_3023388740_3023388741_3023388742_4586220991_4586220992_4586220993_4586220994_4586220995;highway.primary;origId;442867200 618315975 618315974;630.23,780.77 629.75,753.01 633.76,725.45 638.61,688.98 650.53,610.11 651.42,601.22;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442867200#8;tram rail_urban rail rail_electric rail_fast ship;442867200#8_2;2;172.10;631.68,772.17 631.35,753.11 635.34,725.67 640.20,689.21 652.12,610.31 652.96,601.88;13.89;31080129;Avenida Abancay;12;cluster_1830390034_1830390035_3023388739_3023388740_3023388741_3023388742_4586220991_4586220992_4586220993_4586220994_4586220995;highway.primary;origId;442867200 618315975 618315974;630.23,780.77 629.75,753.01 633.76,725.45 638.61,688.98 650.53,610.11 651.42,601.22;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;442867200#8;tram rail_urban rail rail_electric rail_fast ship;442867200#8_3;3;172.10;634.88,772.12 634.56,753.31 638.51,726.11 643.36,689.66 655.30,610.71 656.13,602.33;13.89;31080129;Avenida Abancay;12;cluster_1830390034_1830390035_3023388739_3023388740_3023388741_3023388742_4586220991_4586220992_4586220993_4586220994_4586220995;highway.primary;origId;442867200 618315975 618315974;630.23,780.77 629.75,753.01 633.76,725.45 638.61,688.98 650.53,610.11 651.42,601.22;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;443486666;;443486666_0;0;21.82;1622.45,1381.14 1644.15,1378.88;5.56;4410708445;;1;4410708446;highway.service;origId;443486666;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;44364379#2;tram rail_urban rail rail_electric rail_fast ship;44364379#2_0;0;21.74;633.02,853.51 616.40,864.17;11.11;cluster_1830374075_3023388748_3023388749_3023388750_3023388751_3023388752_3023388753_3023388754_3023388755_316632141_316632164_885799716;Avenida Nicolás de Pierola;11;5046965116;highway.secondary;origId;44364379;639.18,845.75 609.77,864.62;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;44364379#2;tram rail_urban rail rail_electric rail_fast ship;44364379#2_1;1;21.74;632.98,849.74 614.68,861.48;11.11;cluster_1830374075_3023388748_3023388749_3023388750_3023388751_3023388752_3023388753_3023388754_3023388755_316632141_316632164_885799716;Avenida Nicolás de Pierola;11;5046965116;highway.secondary;origId;44364379;639.18,845.75 609.77,864.62;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;;44364379#2;tram rail_urban rail rail_electric rail_fast ship;44364379#2_2;2;21.74;632.93,845.96 612.95,858.78;11.11;cluster_1830374075_3023388748_3023388749_3023388750_3023388751_3023388752_3023388753_3023388754_3023388755_316632141_316632164_885799716;Avenida Nicolás de Pierola;11;5046965116;highway.secondary;origId;44364379;639.18,845.75 609.77,864.62;center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
